username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
lauren_burnett;2017-10-29 13:59;0;1;"Reppin sweetbucandy in #Vegas ! #iwantcandy #candystore #malibu @Las Vegas, Nevada https://www. instagram.com/p/Ba2KErwlwOP/";;@Las;#Vegas #iwantcandy #candystore #malibu;"924742532319326210";https://twitter.com/lauren_burnett/status/924742532319326210
kenziethedoll;2017-10-29 13:58;0;0;"Chocolate makes everything better!!! Gotta love the fiery chocolate… https://www. instagram.com/p/Ba2J7_zl-9CY kyhD_Mg15OKIgwWrm3PvAnBB4I0/ …";;;;"924742241532432385";https://twitter.com/kenziethedoll/status/924742241532432385
cccyclewheel;2017-10-29 13:57;0;1;"The Poll winner is New Stuff , Thank you all for participating! SEMA TIME IS NEAR! Repost from… https://www. instagram.com/p/Ba2J0yYlRz5/";;;;"924741994454441987";https://twitter.com/cccyclewheel/status/924741994454441987
Royal_Empress;2017-10-29 13:56;0;0;"Of course #MaryJaneMonroe only drinks #Green #Champagne goldentiki #Vegas #LasVegas … https://www. instagram.com/p/Ba2JxNphOD9/";;;#MaryJaneMonroe #Green #Champagne #Vegas #LasVegas;"924741866075164672";https://twitter.com/Royal_Empress/status/924741866075164672
bhicks69;2017-10-29 13:56;0;0;"Eating lunch. (@Grand Lux Cafe in Las Vegas, NV) https://www. swarmapp.com/c/hoMA7yLtTZf";;@Grand;;"924741857128734723";https://twitter.com/bhicks69/status/924741857128734723
Mr_Agostini;2017-10-29 13:56;0;0;"#takeanotherstep @Thomas & Mack Center https://www. instagram.com/p/Ba2JrEnlW_G/";;@Thomas;#takeanotherstep;"924741654883520513";https://twitter.com/Mr_Agostini/status/924741654883520513
jewellasvegas;2017-10-29 13:55;0;0;"We had an amazing time with steveaoki last night!! Don’t forget to catch him again tomorrow… https://www. instagram.com/p/Ba2JolqgBnR/";;;;"924741570397687808";https://twitter.com/jewellasvegas/status/924741570397687808
faustaLV;2017-10-29 13:55;0;0;"Brunch time with my #happysunday #brunch #marchebacchus #lasvegas #godblessamerica #goodfood … https://www. instagram.com/p/Ba2JoM4hSIg/";;;#happysunday #brunch #marchebacchus #lasvegas #godblessamerica #goodfood;"924741552752259072";https://twitter.com/faustaLV/status/924741552752259072
tigercranesf;2017-10-29 13:55;0;0;"Just posted a photo @Paris Las Vegas Hotel & Casino https://www. instagram.com/p/Ba2JlSbHAhj/";;@Paris;;"924741454492241923";https://twitter.com/tigercranesf/status/924741454492241923
bachelor;2017-10-29 13:55;0;0;"Happy Clients #LightNightclub #VIPHost #BachelorVegas #ContactMe #VIP #BottleService #MandalayBay #Vegas … https://www. instagram.com/p/Ba2ItrEHmDd/ ?utm_source=dlvr.it&utm_medium=twitter … #vegas pic.twitter.com/24dsgejAWT";;;#LightNightclub #VIPHost #BachelorVegas #ContactMe #VIP #BottleService #MandalayBay #Vegas #vegas;"924741418798555136";https://twitter.com/bachelor/status/924741418798555136
JMarie7781;2017-10-29 13:54;0;0;"Up here on a #Sunday ! Join me for #football , #libations and #jackpots ! #NFL #TimbersGaming … https://www. instagram.com/p/Ba2JgyJFGoR/";;;#Sunday #football #libations #jackpots #NFL #TimbersGaming;"924741299323985921";https://twitter.com/JMarie7781/status/924741299323985921
aceedc28;2017-10-29 13:54;0;2;"Best wishes to my cousins and Lawrence.... #mr &mrsmorales #vegas @Vegas Weddings https://www. instagram.com/p/Ba2JfwynP3d/";;@Vegas;#mr #vegas;"924741272128012288";https://twitter.com/aceedc28/status/924741272128012288
INChick;2017-10-29 13:54;0;0;"I'm at McCarran International Airport - @lasairport in Las Vegas, NV https://www. swarmapp.com/c/iC0dqpL3czK";;@lasairport;;"924741257850695680";https://twitter.com/INChick/status/924741257850695680
ROOKEROYAL;2017-10-29 13:53;0;0;"#TB My fave and Chris Breezy #CHRISBREEZY #CHRISBROWN #SINCITY #LASVEGAS #IMLADYLESHURR … https://www. instagram.com/p/Ba2JYZEA6Sx/";;;#TB #CHRISBREEZY #CHRISBROWN #SINCITY #LASVEGAS #IMLADYLESHURR;"924741013876375554";https://twitter.com/ROOKEROYAL/status/924741013876375554
yochef2;2017-10-29 13:53;0;0;"Ricotta custard pie @Las Vegas Strip https://www. instagram.com/p/Ba2JW60lg_l/";;@Las;;"924740953868570624";https://twitter.com/yochef2/status/924740953868570624
412Gee;2017-10-29 13:53;0;2;"#LastNightActivities #444 #JayZ @mccraney702 Its a good show but Vic… https://www. instagram.com/p/Ba2JU5yDb3V8 -j6fTSmbgn-ixNr1_AyOvXoDK80/ …";;@mccraney702;#LastNightActivities #444 #JayZ;"924740889167192065";https://twitter.com/412Gee/status/924740889167192065
RamonaHilton;2017-10-29 13:52;0;0;"We enjoy the view #thecosmopolitanoflasvegas #parishotellasvegas #view #pool #chihuauah … https://www. instagram.com/p/Ba2JTOMnFR1/";;;#thecosmopolitanoflasvegas #parishotellasvegas #view #pool #chihuauah;"924740831105429507";https://twitter.com/RamonaHilton/status/924740831105429507
AdamStayWoke;2017-10-29 13:51;0;0;"#StayWoke #StayHumble I be into that @Downtown Las Vegas https://www. instagram.com/p/Ba2JHfWATrMg gbjIXx_wVLKtezcLc40UKS_mgM0/ …";;@Downtown;#StayWoke #StayHumble;"924740428548669440";https://twitter.com/AdamStayWoke/status/924740428548669440
thegilmeister88;2017-10-29 13:50;2;1;"Such a lovely #homage to #fallcolors @bellagio #LasVegas #awesome @Bellagio Las Vegas https://www. instagram.com/p/Ba2I_blgaV9/";;@bellagio @Bellagio;#homage #fallcolors #LasVegas #awesome;"924740148503437313";https://twitter.com/thegilmeister88/status/924740148503437313
HONEYCHILDSCafe;2017-10-29 13:45;0;0;"No need in wasting good light! I hope everyone has a #HoneySweet #sunday #nofilterneeded … https://www. instagram.com/p/Ba2Igv7FOf4/";;;#HoneySweet #sunday #nofilterneeded;"924739093472468993";https://twitter.com/HONEYCHILDSCafe/status/924739093472468993
MelissaLasVegas;2017-10-29 13:45;0;0;"OPEN HOUSE! 1-4pm Today 10/29. #TeamMelissaWhite #UrbanNestRealty (@Centennial Hills) https://www. swarmapp.com/c/hBmCIsC98vv pic.twitter.com/pH2srgnv51";;@Centennial;#TeamMelissaWhite #UrbanNestRealty;"924739027890266112";https://twitter.com/MelissaLasVegas/status/924739027890266112
ParadiseNV;2017-10-29 13:45;0;0;"temperature up 77°F -> 80°F humidity down 22% -> 15%";;;;"924738999708614656";https://twitter.com/ParadiseNV/status/924738999708614656
JonGrace;2017-10-29 13:44;0;0;"Actin a Fool with Big head #Ludacris #Light #MandalayBay #Halloween #LasVegas #VIPHost … https://www. instagram.com/p/Ba2IW0yggi9/";;;#Ludacris #Light #MandalayBay #Halloween #LasVegas #VIPHost;"924738769718214658";https://twitter.com/JonGrace/status/924738769718214658
RAIDERNATlON;2017-10-29 13:44;0;0;"Game Feed: Week 8 at Bills http:// j.mp/2yVvII5 #RAIDERNATION #NFL pic.twitter.com/J05KOVejkR";;;#RAIDERNATION #NFL;"924738634833477633";https://twitter.com/RAIDERNATlON/status/924738634833477633
TRAPAHOLICS;2017-10-29 13:42;2;4;"The bro @dblazebeats just dropped his debut beat tape! #TheSoundExplorer all you artists looking… https://www. instagram.com/p/Ba2H58BlPkv/";;@dblazebeats;#TheSoundExplorer;"924738230091702273";https://twitter.com/TRAPAHOLICS/status/924738230091702273
XanderXero;2017-10-29 13:42;0;0;"Lol i just received this. #Marquee #Halloween with @bofsantos im #crunk #WhiteGirlWasted … https://www. instagram.com/p/Ba2IEuflmJ5/";;@bofsantos;#Marquee #Halloween #crunk #WhiteGirlWasted;"924738135522795520";https://twitter.com/XanderXero/status/924738135522795520
CrazyDeeDVD;2017-10-29 13:42;0;0;"ronkification interviews @tabiamawusi during the Black Las Vegas Food Fest/Block Party &… https://www. instagram.com/p/Ba2ID6Il1ll/";;@tabiamawusi;;"924738108138156034";https://twitter.com/CrazyDeeDVD/status/924738108138156034
alberto_draislv;2017-10-29 13:41;0;0;"WEEZY BABY! See everyone TONIGHT at Drai's Nightclub for the one and only @liltunechi … https://www. instagram.com/p/Ba2HlZNh3vQ/";;@liltunechi;;"924737983525408768";https://twitter.com/alberto_draislv/status/924737983525408768
wsmfp5280;2017-10-29 13:41;0;0;"Went to church last night... #widespreadpanic #widespreadpanichq #widespreadpanicfans … https://www. instagram.com/p/Ba2H9xQF-i3/";;;#widespreadpanic #widespreadpanichq #widespreadpanicfans;"924737896631767040";https://twitter.com/wsmfp5280/status/924737896631767040
t1701knight40;2017-10-29 13:40;0;0;"Just posted a video @Lake Mead National Recreation Area - National Park Service https://www. instagram.com/p/Ba2HqKChaf6/";;@Lake;;"924737745909637120";https://twitter.com/t1701knight40/status/924737745909637120
RobinSlonina;2017-10-29 13:39;0;5;"Such a lovely night @whotelsd #LivingRoomBar with my model carolin_feigs & djaxislv. Best little… https://www. instagram.com/p/Ba2HxSxhQOo/";;@whotelsd;#LivingRoomBar;"924737478384332800";https://twitter.com/RobinSlonina/status/924737478384332800
BEERMONSTER1234;2017-10-29 13:39;0;0;"Drinking a Stella Artois by @StellaArtois at @johnnyrockets — http:// untp.beer/s/c521280470";;@StellaArtois @johnnyrockets;;"924737466883489792";https://twitter.com/BEERMONSTER1234/status/924737466883489792
Chicsincity;2017-10-29 13:38;0;0;"Just a few more days until our adhesive is available on http:// chicsincity.com @Chicsincity Lash & Wax… https://www. instagram.com/p/Ba2HspQhrM2/";;@Chicsincity;;"924737308674334721";https://twitter.com/Chicsincity/status/924737308674334721
t1701knight40;2017-10-29 13:38;0;0;"So much more to see @Lake Mead National Recreation Area - National Park Service https://www. instagram.com/p/Ba2Hn01BStF/";;@Lake;;"924737137706090496";https://twitter.com/t1701knight40/status/924737137706090496
Jammorrow;2017-10-29 13:37;0;0;"Gearing up for Breeders Cup!! @Mandalay Bay Resort and Casino https://www. instagram.com/p/Ba2HjbXFlii/";;@Mandalay;;"924736995687108609";https://twitter.com/Jammorrow/status/924736995687108609
RyanFrnknstn;2017-10-29 13:36;0;1;"Something something in Las Vegas. @Caesars Palace https://www. instagram.com/p/Ba2HckQlltk/";;@Caesars;;"924736757765230594";https://twitter.com/RyanFrnknstn/status/924736757765230594
Beags88;2017-10-29 13:35;0;0;"Great catching up with neeners35, and reminiscing about our days of working at Abercrombie, and… https://www. instagram.com/p/Ba2HUtMhNQQ/";;;;"924736490936074240";https://twitter.com/Beags88/status/924736490936074240
kellyinvegas;2017-10-29 13:34;1;3;"New set for #VegasNation ! Make sure you guys head over to #itunes and download our new app! You… https://www. instagram.com/p/Ba2HOf9gsBy/";;;#VegasNation #itunes;"924736280285581314";https://twitter.com/kellyinvegas/status/924736280285581314
SeanHoade;2017-10-29 13:33;0;0;"I assume these are for milk. @Bonanza Gift Shop https://www. instagram.com/p/Ba2HF7Zlvty/";;@Bonanza;;"924735971056279552";https://twitter.com/SeanHoade/status/924735971056279552
RomTaillandier;2017-10-29 13:33;2;23;"Hallo-wine party & co #halloween #friends #it à Red Rock, Las Vegas, Nevada https://www. instagram.com/p/Ba2HDbnF3_e/";;;#halloween #friends #it;"924735895240048641";https://twitter.com/RomTaillandier/status/924735895240048641
MGunsVegas;2017-10-29 13:31;0;1;"Weekend warrior! . . . #gunporn #fullauto #progun #guns #targets #weekend #outdoorshooting … https://www. instagram.com/p/Ba2G6kXFjM_/";;;#gunporn #fullauto #progun #guns #targets #weekend #outdoorshooting;"924735589408063488";https://twitter.com/MGunsVegas/status/924735589408063488
AdrianeLeigh;2017-10-29 13:31;0;0;"Bingooooo!!!!! @Jerry's Nugget Casino https://www. instagram.com/p/Ba2G5a-gHvu/";;@Jerry;;"924735560291311616";https://twitter.com/AdrianeLeigh/status/924735560291311616
STNup;2017-10-29 13:31;0;0;"When you and the homie end up on the same roster! Starting 5 shun!… https://www. instagram.com/p/Ba2GwwdBJMWZ fTbi4B5szegCeS2IbGPo0fw5cw0/ …";;;;"924735538329997313";https://twitter.com/STNup/status/924735538329997313
wizkhellyfa;2017-10-29 13:31;0;1;"Celebrating another year of life by dying in the clubs @OMNIA Nightclub https://www. instagram.com/p/Ba2GzrqlJgP/";;@OMNIA;;"924735351897419776";https://twitter.com/wizkhellyfa/status/924735351897419776
AssaniFisher;2017-10-29 13:30;0;2;"The pope gets a stone cold stunner #AndThatsTheBottomLine #Austin316 #HappyHalloween @Las Vegas… https://www. instagram.com/p/Ba2GxC0gOVC/";;@Las;#AndThatsTheBottomLine #Austin316 #HappyHalloween;"924735258536288256";https://twitter.com/AssaniFisher/status/924735258536288256
goodwin45;2017-10-29 13:30;0;0;"#lasvegas @Welcome to Fabulous Las Vegas sign https://www. instagram.com/p/Ba2GrxaDayg/";;@Welcome;#lasvegas;"924735087589064710";https://twitter.com/goodwin45/status/924735087589064710
felixinvestment;2017-10-29 13:28;0;0;""Thanks to Real Estate, Lives great and I can't complain." #homesolutions #webuyhouses … https://www. instagram.com/p/Ba2Gd2xlOkH/";;;#homesolutions #webuyhouses;"924734603134464002";https://twitter.com/felixinvestment/status/924734603134464002
deannehferrer;2017-10-29 13:27;0;0;"I'm at Hi-Tech Dental Care in Las Vegas, NV https://www. swarmapp.com/c/5oh7tTVFwuZ";;;;"924734563871592448";https://twitter.com/deannehferrer/status/924734563871592448
DiscoAl_66;2017-10-29 13:27;0;0;"#PalmTrees at night. #VegasStrong @Red Rock Casino Resort & Spa https://www. instagram.com/p/Ba2GWpMABcY/";;@Red;#PalmTrees #VegasStrong;"924734358971351040";https://twitter.com/DiscoAl_66/status/924734358971351040
I_AM_PHILLYTF;2017-10-29 13:27;0;0;"ᴿᵁᴸᴱˢ ᵀᴴᴱ ᴳᴬᴹᴱ 1. ᴱˣᴱᶜᵁᵀᴱ 2. ˢᵀᴵᶜᴷ ᵀᴼ ᴿᵁᴸᴱ by @ladytiffy3 #me #life #fashion #style #swag … https://www. instagram.com/p/Ba2GXAsBjoU/";;@ladytiffy3;#me #life #fashion #style #swag;"924734358308634624";https://twitter.com/I_AM_PHILLYTF/status/924734358308634624
EricCLuis;2017-10-29 13:25;0;0;"Be prepared because I'm about to flood y'alls feed with coverage of #SEMA ( #sema2017 … https://www. instagram.com/p/Ba2GEKUH3ZH/";;;#SEMA #sema2017;"924734003256725506";https://twitter.com/EricCLuis/status/924734003256725506
gtv76;2017-10-29 13:25;0;0;"Riding my bike makes me happy. 35 more miles to cap off this awesome weekend.… https://www. instagram.com/p/Ba2GIVulsCr/";;;;"924733865494691841";https://twitter.com/gtv76/status/924733865494691841
LASoldierofKY;2017-10-29 13:24;0;0;"#Repost @nievemalandra (get_repost) ・・・ Please join me at a The Barrymore toniught for My… https://www. instagram.com/p/Ba2GGq2Hg3c/";;@nievemalandra;#Repost;"924733806799491072";https://twitter.com/LASoldierofKY/status/924733806799491072
ThaAudioUnit;2017-10-29 13:24;0;0;"Falcon Tune @Fremont Street Experience https://www. instagram.com/p/Ba2GCK9Hmod/";;@Fremont;;"924733792283131906";https://twitter.com/ThaAudioUnit/status/924733792283131906
missbree29;2017-10-29 13:23;0;0;"..a year ago today #thedillingerescapeplan #beautybar #vegas #setlist #halloweenbash … https://www. instagram.com/p/Ba2F6fqhvUS/";;;#thedillingerescapeplan #beautybar #vegas #setlist #halloweenbash;"924733435578540032";https://twitter.com/missbree29/status/924733435578540032
scubapoet;2017-10-29 13:23;0;0;"I'm at Writer's Block Book Shop in Vegas, NV https://www. swarmapp.com/c/5dic5Vq3Asc";;;;"924733344478388224";https://twitter.com/scubapoet/status/924733344478388224
r_d_johnson;2017-10-29 13:22;0;0;"Gang @M&M'S World https://www. instagram.com/p/Ba2F2A2F7kS/";;@M;;"924733221841129472";https://twitter.com/r_d_johnson/status/924733221841129472
taliasf;2017-10-29 13:22;0;1;"Tem dias, que a noite é foda. em Las Vegas, Nevada https://www. instagram.com/p/Ba2FzRbjac3/";;;;"924733154526683136";https://twitter.com/taliasf/status/924733154526683136
ICJUK;2017-10-29 13:22;0;1;"#oneofakind #handmade #bracelet #skull #skulls #silver #tones #floral #brads #ocean #anarchy … https://www. instagram.com/p/Ba2FgKnH19Q/";;;#oneofakind #handmade #bracelet #skull #skulls #silver #tones #floral #brads #ocean #anarchy;"924733126164795393";https://twitter.com/ICJUK/status/924733126164795393
tmj_las_jobs;2017-10-29 13:21;0;0;"This #job might be a great fit for you: Shift Supervisor Management Trainee - http:// bit.ly/2h3MIPC #LasVegas , NV #Hiring #CareerArc";;;#job #LasVegas #Hiring #CareerArc;"924732880722333696";https://twitter.com/tmj_las_jobs/status/924732880722333696
2OnEnterprise;2017-10-29 13:19;0;0;"My #Father #God & My #Mother #Goddess For Real! #IamModernKemet #King #Kemet #21E #MAAT the… https://www. instagram.com/p/Bazu_-QDfY2/";;;#Father #God #Mother #Goddess #IamModernKemet #King #Kemet #21E #MAAT;"924732569232449536";https://twitter.com/2OnEnterprise/status/924732569232449536
Marvelousmandi;2017-10-29 13:19;0;0;"Halloween shenanigans! #halloween #vegas #boydlaw @Las Vegas, Nevada https://www. instagram.com/p/Ba2FiAJB19dF wQHUmQsWPkd2-3K_xif54tOsX80/ …";;@Las;#halloween #vegas #boydlaw;"924732543320166400";https://twitter.com/Marvelousmandi/status/924732543320166400
dreaaathomas;2017-10-29 13:19;0;5;"Just posted a photo @Gold Spike https://www. instagram.com/p/Ba08sozlL0n/";;@Gold;;"924732537708142592";https://twitter.com/dreaaathomas/status/924732537708142592
boogiechild5820;2017-10-29 13:18;0;1;"Eating lunch (@Einstein Bros Bagels in Henderson, NV) https://www. swarmapp.com/c/guwQbzVkQSE";;@Einstein;;"924732066650099712";https://twitter.com/boogiechild5820/status/924732066650099712
Freetips4vegas;2017-10-29 13:17;1;1;"Step your Vegas Sunday Dinner up a notch with the Darling of Las Vegas @nievemalandra at… https://www. instagram.com/p/Ba2FQb-DoSP/";;@nievemalandra;;"924731951625289728";https://twitter.com/Freetips4vegas/status/924731951625289728
boogiechild5820;2017-10-29 13:16;0;0;"I'm at Sunset & Stephanie in Henderson, NV https://www. swarmapp.com/c/1fVbx7yD22W";;;;"924731783287115776";https://twitter.com/boogiechild5820/status/924731783287115776
Rugbychick83;2017-10-29 13:16;0;8;"I'm at Welcome To Fabulous Las Vegas Sign in Las Vegas, NV https://www. swarmapp.com/c/9jhUx0e5lW8 pic.twitter.com/sY4BrCtNy4";;;;"924731782074859521";https://twitter.com/Rugbychick83/status/924731782074859521
boogiechild5820;2017-10-29 13:16;0;0;"I'm at Whitney Ranch in Henderson, NV https://www. swarmapp.com/c/k3ukJJPs3ss";;;;"924731684905463810";https://twitter.com/boogiechild5820/status/924731684905463810
Rugbychick83;2017-10-29 13:16;0;1;"I'm at Las Vegas Harley-Davidson Shop in Las Vegas, NV https://www. swarmapp.com/c/iJC04et8j3o pic.twitter.com/tKK8npp3M2";;;;"924731624046161922";https://twitter.com/Rugbychick83/status/924731624046161922
Angiecuty81;2017-10-29 13:16;0;0;"Here we go! Lets Go Cowboys @Twin Peaks Restaurants https://www. instagram.com/p/Ba2FGrRlKbik 8AFBU6pEwTwjuBxq7-JS2yzV4s0/ …";;@Twin;;"924731618798968832";https://twitter.com/Angiecuty81/status/924731618798968832
boogiechild5820;2017-10-29 13:15;0;0;"I'm at WHITNEY RANCH, HENDERSON, NV in Henderson, NV https://www. swarmapp.com/c/5sIKOxCsLh1";;;;"924731531490480128";https://twitter.com/boogiechild5820/status/924731531490480128
reyagi;2017-10-29 13:15;0;1;"I'm at Gilcrease Orchard in Las Vegas, NV https://www. swarmapp.com/c/krHicg3VO9d";;;;"924731517934456832";https://twitter.com/reyagi/status/924731517934456832
melvinalvarez1;2017-10-29 13:15;1;1;"Aqui Estamos Pues, Sabado 2 De Diciembre estara Por Primera Vez una Agrupacion de Gaitas en LAS… https://www. instagram.com/p/Ba2BQYCFm7W/";;;;"924731431414304768";https://twitter.com/melvinalvarez1/status/924731431414304768
Poetress007;2017-10-29 13:13;0;0;"Brunch with my folks n sis. Good stuff! #ducktacos #kalesalad @Sammy's Restaurant, Bar & Grill… https://www. instagram.com/p/Ba2E0FVFTgH/";;@Sammy;#ducktacos #kalesalad;"924730963854163968";https://twitter.com/Poetress007/status/924730963854163968
TKlinowski;2017-10-29 13:13;0;0;"Just a quiet Friday night @caesarspalace in vegas listening to some eltonjohn #livemusic … https://www. instagram.com/p/Ba2EzJcgaFP/";;@caesarspalace;#livemusic;"924730939741110272";https://twitter.com/TKlinowski/status/924730939741110272
DJFNAaron;2017-10-29 13:12;0;3;"Here is our Aguilar 2017 Pumpkin Patch outing staring Diamond, Vanessa, Ray and Mom We… https://www. instagram.com/p/Ba2EscBjdEQ/";;;;"924730701093785600";https://twitter.com/DJFNAaron/status/924730701093785600
MIKEYVIP;2017-10-29 13:12;0;0;"This sure would go good with a vegasgoldenknights shirt or jersey #goldenknights #nhl … https://www. instagram.com/p/Ba2Eq-bBwSK/";;;#goldenknights #nhl;"924730646693421056";https://twitter.com/MIKEYVIP/status/924730646693421056
NotStockPhoto;2017-10-29 13:12;0;0;"Jacy sewing HomeWrecker for the first time and she went straight up the aluminess ladder to… https://www. instagram.com/p/Ba2EokWhlvM/";;;;"924730591328776192";https://twitter.com/NotStockPhoto/status/924730591328776192
liquidreddesign;2017-10-29 13:11;0;1;"Liquid Red vending at the #lasvegas #fetishandfantasyball #halloween #costume #fetishfashion … https://www. instagram.com/p/Ba2Eg54Hzss/";;;#lasvegas #fetishandfantasyball #halloween #costume #fetishfashion;"924730310230794240";https://twitter.com/liquidreddesign/status/924730310230794240
kennyylo;2017-10-29 13:09;0;0;"Come party hard in Vegas TONIGHT with @Diplo and come dressed to… https://www. instagram.com/p/Ba2EVK0hG0_l 4tXtOwMoZC8LHKTiotY_X5mA-k0/ …";;@Diplo;;"924729911050244096";https://twitter.com/kennyylo/status/924729911050244096
MAREEUHROSE;2017-10-29 13:08;0;0;"I now want 1000 more flannels. @The Four Kegs https://www. instagram.com/p/Ba2EO2olteoh 4z3AoBWMS0j-xETps1ajhXGUFM0/ …";;@The;;"924729687426977793";https://twitter.com/MAREEUHROSE/status/924729687426977793
SeanHoade;2017-10-29 13:08;0;0;"Who says there’s no lush foliage in the desert? #weed @Bonanza Gift Shop https://www. instagram.com/p/Ba2EL8fFLVB/";;@Bonanza;#weed;"924729587564711936";https://twitter.com/SeanHoade/status/924729587564711936
MackKingBass;2017-10-29 13:07;0;0;"To learn my teachings I must first teach you to learn. He who… https://www. instagram.com/p/Ba2EI7AjNudn lg0MCioFZDcl-HpaqarFbtNY7o0/ …";;;;"924729487446691840";https://twitter.com/MackKingBass/status/924729487446691840
auralfixationfb;2017-10-29 13:07;0;7;"Had a fantastic time with amazing authors and fans @love_n_books ! @TM_Frazier @janamakena… https://www. instagram.com/p/Ba2EFVel0bK/";;@love_n_books @TM_Frazier @janamakena;;"924729374590603264";https://twitter.com/auralfixationfb/status/924729374590603264
zaywillpolo;2017-10-29 13:06;0;0;"We encouraging cancer survivors to F EXX ON CANCER . Thanks for all the SUPPORT Shirts:… https://www. instagram.com/p/Ba2D8J8lc9n/";;;;"924729061351542784";https://twitter.com/zaywillpolo/status/924729061351542784
ositochango;2017-10-29 13:04;0;0;"La mejor hamburguesa del mundo!!!!! en Bobby's Burger Palace https://www. instagram.com/p/Ba2DzogDKbjM q0dMR9VnJ35fIQlVUlDp70dJ4E0/ …";;;;"924728750993965062";https://twitter.com/ositochango/status/924728750993965062
NieveMalandra;2017-10-29 13:04;3;4;"Please join me at a The Barrymore toniught for My Birthday! 6-9pm @The Barrymore https://www. instagram.com/p/Ba2DvGUgkCY/";;@The;;"924728622979665920";https://twitter.com/NieveMalandra/status/924728622979665920
drbrianking;2017-10-29 13:03;0;0;"My most recent body paint was actually worn out on the town as a Halloween costume last night in… https://www. instagram.com/p/Ba2Dr5QlG7Z/";;;;"924728487914569728";https://twitter.com/drbrianking/status/924728487914569728
Karimavilastuff;2017-10-29 13:03;0;0;"24k en MGM Grand Las Vegas https://www. instagram.com/p/Ba2BioAnQ4E/";;;;"924728480847286272";https://twitter.com/Karimavilastuff/status/924728480847286272
SeanHoade;2017-10-29 13:03;0;0;"! It’s a t-short for the Las Vegas gulag, apparently! @Bonanza Gift Shop https://www. instagram.com/p/Ba2DpKeFXIX/";;@Bonanza;;"924728387276480512";https://twitter.com/SeanHoade/status/924728387276480512
flexxtosuccess;2017-10-29 13:03;0;0;"F EXX ON CANCER Shirts: @flexxtosuccess Event: @makingstrideslv @redrockcasino … https://www. instagram.com/p/Ba2DngsjUOW/";;@flexxtosuccess @makingstrideslv @redrockcasino;;"924728351352344577";https://twitter.com/flexxtosuccess/status/924728351352344577
redserif;2017-10-29 13:02;0;0;"#stickers @GeckoWraps https://www. instagram.com/p/Ba2Dl-CDAdP/";;@GeckoWraps;#stickers;"924728283475992576";https://twitter.com/redserif/status/924728283475992576
missencabo;2017-10-29 13:02;0;1;"plot twist Lil’ Red falls for the Big Bad Wolf #omnianightclub#zedd#vegas#halloween2017 @OMNIA… https://www. instagram.com/p/Ba2DiPQHL-5/";;@OMNIA;#omnianightclub #zedd #vegas #halloween2017;"924728156120076288";https://twitter.com/missencabo/status/924728156120076288
krystinfawn;2017-10-29 12:59;0;0;"Where’s the champagne? @Sunrise Mountain (Nevada) https://www. instagram.com/p/Ba2DPmYBI2Ju oQ7PhYTQW5Fu48ZKMJ4Gb0GivU0/ …";;@Sunrise;;"924727517054951424";https://twitter.com/krystinfawn/status/924727517054951424
DJAmandaDarling;2017-10-29 12:59;0;1;"Thank you Las Vegas!! orbis_lazuli @gameworks @GameWorks @GameWorks Las Vegas https://www. instagram.com/p/Ba2DKhmFtpk/";;@gameworks @GameWorks @GameWorks;;"924727340294377472";https://twitter.com/DJAmandaDarling/status/924727340294377472
DanSperry;2017-10-29 12:56;0;5;"For real. . . #shockillusionist #dansperry #anticonjuror #magicshowwww #live #strangemagic … https://www. instagram.com/p/Ba2C4tCDeW-/";;;#shockillusionist #dansperry #anticonjuror #magicshowwww #live #strangemagic;"924726723182252032";https://twitter.com/DanSperry/status/924726723182252032
SAlhabida;2017-10-29 12:56;0;0;"I'm at World of Coca-Cola in Las Vegas, NV https://www. swarmapp.com/c/gIbFGVrTs21";;;;"924726683080495104";https://twitter.com/SAlhabida/status/924726683080495104
xoxoLizza;2017-10-29 12:56;0;0;"Excited for my next #LizzaOnTheGo adventure, which officially starts now! Check out my... https://www. swarmapp.com/c/99NogBKz8Re pic.twitter.com/gD4euQi254";;;#LizzaOnTheGo;"924726654529830917";https://twitter.com/xoxoLizza/status/924726654529830917
Kimadranna;2017-10-29 12:55;0;0;"Just a few pics collaged from the show last night! So worth it !… https://www. instagram.com/p/Ba2Cuo1gUzTJ eXeN3_PH_mKeFVZrUL4OvfGnBE0/ …";;;;"924726380872589314";https://twitter.com/Kimadranna/status/924726380872589314
PASMAG;2017-10-29 12:54;0;0;"solus86 posted at voodooride. @semashow . #pasmag #tunerbattlegrounds #sema #semashow … https://www. instagram.com/p/Ba2CrRdnvEJ/";;@semashow;#pasmag #tunerbattlegrounds #sema #semashow;"924726269689913345";https://twitter.com/PASMAG/status/924726269689913345
xjunebugg;2017-10-29 12:54;0;0;"jigga man. @T-Mobile Arena https://www. instagram.com/p/Ba2Cgi_HFME/";;@T;;"924726137850343424";https://twitter.com/xjunebugg/status/924726137850343424
KolkinR;2017-10-29 12:53;0;0;"«В «Искусстве прощать» Льюис Смедз сделал поразительное наблюдение: в Библии Господь проходит… https://www. instagram.com/p/Ba2CdxbBqSw/";;;;"924725799407816709";https://twitter.com/KolkinR/status/924725799407816709
